2.58,-0.7172
2.59,-0.033985
2.6,0.11273
2.61,-0.11087
2.62,-2.0434
2.63,0.59952
2.64,0.3881
2.65,0.48476
2.66,-0.49418
2.67,0.76666
2.68,-0.37809
2.69,-0.97406
2.7,-0.93416
2.71,1.2706
2.72,-0.63373
2.73,-0.7666
2.74,0.81575
2.75,-1.2258
2.76,-0.26257
2.77,-0.27755
2.78,-0.80453
2.79,0.96435
2.8,0.17681
2.81,0.76958
2.82,-0.83443
2.83,-0.37335
2.84,0.87953
2.85,-1.4719
2.86,-0.27083
2.87,-0.033141
2.88,0.53181
2.89,0.35187
2.9,-1.1447
2.91,-1.8123
2.92,0.37962
2.93,-0.44409
2.94,0.14766
2.95,1.0809
2.96,-0.05657
2.97,0.17398
2.98,1.1838
2.99,0.927
3,0.65327
3.01,-0.8267
3.02,-0.15297
3.03,-0.54273
3.04,0.41408
3.05,0.75003
3.06,-1.3191
3.07,-0.27643
3.08,0.24352
3.09,0.30104
3.1,0.068323
3.11,-1.7248
3.12,-0.30265
3.13,0.75804
3.14,1.9627
3.15,0.74994
3.16,-1.5567
3.17,0.39958
3.18,1.0277
3.19,0.55068
3.2,-0.94944
3.21,-0.53379
3.22,0.35536
3.23,1.3178
3.24,-0.078096
3.25,-0.012212
3.26,1.1425
3.27,1.1455
3.28,0.35994
3.29,-1.154
3.3,-0.51994
3.31,0.6274
3.32,0.95633
3.33,0.53751
3.34,-0.4386
3.35,0.24539
3.36,-1.3645
3.37,0.82191
3.38,-0.57606
3.39,1.7622
3.4,-0.42814
3.41,-0.3563
3.42,-0.44539
3.43,2.0026
3.44,0.48509
3.45,-1.5419
3.46,-1.2971
3.47,1.0916
3.48,0.26397
3.49,0.66612
3.5,-1.1768
3.51,-0.6858
3.52,0.33461
3.53,-1.7567
3.54,0.0089926
3.55,0.44794
3.56,-0.984
3.57,-0.33616
3.58,1.1584
3.59,1.4543
3.6,-1.0465
3.61,0.38259
3.62,0.1456
3.63,-1.0996
3.64,0.93457
3.65,-0.52333
3.66,0.61848
3.67,-1.2429
3.68,-0.021554
3.69,0.6891
3.7,0.48478
3.71,-0.49789
3.72,0.53973
3.73,-0.74463
3.74,-1.118
3.75,0.31473
3.76,0.73764
3.77,0.42091
3.78,-0.96723
3.79,0.59622
3.8,0.15227
3.81,0.028972
3.82,-0.28876
3.83,-0.25865
3.84,1.005
3.85,-0.53875
3.86,-0.7568
3.87,0.17248
3.88,0.50618
3.89,-0.18094
3.9,1.5954
3.91,0.91087
3.92,1.1788
3.93,1.1491
3.94,-0.25379
3.95,-2.7694
3.96,1.2575
3.97,-0.51108
3.98,1.956
3.99,0.28635
4,-1.1185
4.01,-1.3142
4.02,-0.55302
4.03,-0.14299
4.04,0.50933
4.05,-0.92819
4.06,1.4087
4.07,0.90902
4.08,-0.39164
4.09,-2.087
4.1,-0.071999
4.11,0.2637
4.12,0.81248
4.13,-0.52491
4.14,-0.78622
4.15,0.69134
4.16,0.89981
4.17,-0.45526
4.18,0.46364
4.19,-0.13056
4.2,0.096223
4.21,0.052668
4.22,-0.90805
4.23,-0.95154
4.24,0.13967
4.25,0.39169
4.26,-1.2395
4.27,0.6178
4.28,-0.85475
4.29,1.1694
4.3,-0.22822
4.31,-0.57164
4.32,0.93781
4.33,-0.20549
4.34,0.034465
4.35,-1.8679
4.36,-1.4789
4.37,0.44218
4.38,-0.78318
4.39,0.23669
4.4,0.43185
4.41,-1.8345
4.42,0.72249
4.43,0.5899
4.44,-0.47891
4.45,0.80647
4.46,-1.1734
4.47,1.3012
4.48,-0.20383
4.49,-1.909
4.5,-1.4057
4.51,-0.61614
4.52,0.36933
4.53,-1.1895
4.54,-0.36127
4.55,0.7911
4.56,-0.61304
4.57,-0.82613
4.58,1.1671
4.59,-0.51816
4.6,0.19539
4.61,0.26665
4.62,0.29279
4.63,-0.40071
4.64,-0.478
4.65,-0.96671
4.66,1.6419
4.67,-0.092539
4.68,-1.1807
4.69,1.1492
4.7,0.59529
4.71,-1.0265
4.72,-1.6215
4.73,0.41811
4.74,0.28603
4.75,0.21544
4.76,-2.1607
4.77,0.55027
4.78,0.47396
4.79,1.1823
4.8,0.27261
4.81,-0.86132
4.82,-0.87982
4.83,-1.4213
4.84,1.5952
4.85,-0.42826
4.86,-0.80283
4.87,-1.5795
4.88,1.257
4.89,0.86761
4.9,-0.66646
4.91,0.95567
4.92,-0.58767
4.93,-0.56023
4.94,-0.39439
4.95,-1.3073
4.96,-0.88193
4.97,-0.0065336
4.98,-0.37043
4.99,-0.26068
5,0.42887
5.01,0.71224
5.02,0.40878
5.03,-0.90218
5.04,0.84414
5.05,0.58713
5.06,0.24261
5.07,2.1871
5.08,2.5521
5.09,1.4325
5.1,-1.131
5.11,0.50677
5.12,0.94248
5.13,0.88286
5.14,-0.097763
5.15,2.5048
5.16,-0.8542
5.17,-0.24967
5.18,-1.0702
5.19,-0.68458
5.2,-0.36815
5.21,-0.40043
5.22,0.98337
5.23,-0.059764
5.24,0.087437
5.25,0.0013875
5.26,1.4511
5.27,1.1352
5.28,-1.076
5.29,0.53486
5.3,0.79706
5.31,-0.48123
5.32,-1.1205
5.33,-0.10405
5.34,-0.20968
5.35,-0.061227
5.36,-0.096719
5.37,-0.41817
5.38,-1.6983
5.39,-0.86332
5.4,-0.4347
5.41,-0.69017
5.42,-1.5204
5.43,-0.24062
5.44,2.6092
5.45,0.40209
5.46,-0.84872
5.47,-0.37271
5.48,0.78498
5.49,0.50185
5.5,0.83596
5.51,2.0165
5.52,-1.2342
5.53,0.14189
5.54,-0.57354
5.55,-0.30411
5.56,-0.62652
5.57,-0.6301
5.58,-0.53972
5.59,-2.2861
5.6,-0.45965
5.61,-1.0622
5.62,0.11321
5.63,0.18093
5.64,0.50134
5.65,0.025554
5.66,-0.42892
5.67,-0.086133
5.68,-0.55287
5.69,0.57448
5.7,1.1561
5.71,-0.75908
5.72,-0.10003
5.73,-0.52298
5.74,-0.22894
5.75,-0.30515
5.76,1.653
5.77,0.96609
5.78,-0.81728
5.79,1.2567
5.8,0.55603
5.81,-0.96475
5.82,1.0733
5.83,-1.7983
5.84,0.22617
5.85,1.772
5.86,-1.3335
5.87,-0.7824
5.88,-1.1957
5.89,0.26753
5.9,-1.6976
5.91,-0.089146
5.92,-1.4944
5.93,0.0043167
5.94,-0.014021
5.95,0.31928
5.96,0.14726
5.97,-1.4114
5.98,0.51622
5.99,0.86934
6,0.0071748
6.01,1.6962
6.02,-1.1382
6.03,1.6509
6.04,0.10041
6.05,-1.251
6.06,-0.071672
6.07,-0.65795
6.08,0.13287
6.09,1.3715
6.1,-0.20445
6.11,-2.3135
6.12,0.59346
6.13,-0.40185
6.14,0.26919
6.15,-0.0073652
6.16,0.7177
6.17,0.80095
6.18,-0.25855
6.19,0.053715
6.2,0.088767
6.21,0.015296
6.22,0.92205
6.23,0.62526
6.24,-0.51658
6.25,-0.10286
6.26,0.037653
6.27,-0.58571
6.28,0.75227
6.29,-1.2143
6.3,-0.02435
6.31,-0.87033
6.32,0.13373
6.33,-0.18873
6.34,-1.2028
6.35,0.094557
6.36,-0.60227
6.37,0.1592
6.38,0.81833
6.39,1.0454
6.4,0.035883
6.41,0.12875
6.42,0.33445
6.43,0.1909
6.44,1.5098
6.45,0.075003
6.46,1.7506
6.47,-0.068536
6.48,-0.3147
6.49,-1.4222
6.5,0.62373
6.51,-0.081774
6.52,0.54633
6.53,-0.81939
6.54,1.6075
6.55,0.84355
6.56,0.38764
6.57,-0.38935
6.58,0.41531
6.59,-0.17354
6.6,1.261
6.61,-1.2204
6.62,-0.054029
6.63,1.4155
6.64,2.0909
6.65,0.1581
6.66,0.45561
6.67,0.22151
6.68,-1.2647
6.69,-0.73255
6.7,0.064854
6.71,-0.53955
6.72,0.014749
6.73,0.66041
6.74,0.86111
6.75,-1.3228
6.76,-0.46328
6.77,-0.27406
6.78,1.3473
6.79,0.36463
6.8,-1.0051
6.81,-0.59566
6.82,-0.73163
6.83,-0.39362
6.84,0.93729
6.85,0.16008
6.86,-0.50469
6.87,0.64043
6.88,0.63904
6.89,-2.3792
6.9,-0.22755
6.91,2.2431
6.92,0.39206
6.93,-0.82129
6.94,-0.32991
6.95,1.0622
6.96,-0.35754
6.97,0.59642
6.98,-0.1237
6.99,-0.015127
7,-0.30059
7.01,-0.35206
7.02,-0.099175
7.03,0.75752
7.04,1.0015
7.05,-0.73259
7.06,-0.10148
7.07,-0.42
7.08,-0.86075
7.09,1.5483
7.1,0.16451
7.11,-0.088941
7.12,2.025
7.13,0.28263
7.14,-0.014446
7.15,-0.20348
7.16,-0.25187
7.17,-1.0663
7.18,0.25321
7.19,1.845
7.2,-2.4481
7.21,1.0653
7.22,0.8313
7.23,1.3154
7.24,0.3924
7.25,0.2188
7.26,0.90105
7.27,-0.786
7.28,-3.0327
7.29,0.13843
7.3,-0.48519
7.31,1.1834
7.32,-1.7501
7.33,-1.2006
7.34,-0.030268
7.35,0.30693
7.36,0.82777
7.37,0.46069
7.38,0.90499
7.39,0.054333
7.4,-0.024002
7.41,0.8126
7.42,-0.29829
7.43,-1.8362
7.44,1.948
7.45,0.94444
7.46,0.26895
7.47,-0.36601
7.48,0.25284
7.49,1.0062
7.5,1.1287
7.51,1.0767
7.52,-0.95457
7.53,0.61689
7.54,-0.50893
7.55,-0.66294
7.56,-1.8338
7.57,0.62919
7.58,1.2687
7.59,-2.1845
7.6,-1.1624
7.61,1.9217
7.62,-0.46876
7.63,1.265
7.64,-0.60686
7.65,1.1838
7.66,-0.57945
7.67,0.56062
7.68,-1.0844
7.69,-1.1163
7.7,0.86959
7.71,-0.166
7.72,0.16767
7.73,0.55394
7.74,1.9389
7.75,-0.84828
7.76,-1.4229
7.77,-0.69783
7.78,1.3253
7.79,-1.0947
7.8,0.10391
7.81,0.95318
7.82,2.2797
7.83,0.34512
7.84,-0.6203
7.85,0.29451
7.86,0.20161
7.87,2.0118
7.88,-1.5639
7.89,1.4528
7.9,1.4292
7.91,1.0877
7.92,0.33356
7.93,1.0239
7.94,-1.8377
7.95,-0.67635
7.96,1.1037
7.97,1.3315
7.98,-0.96726
7.99,0.7513
8,-0.56375
8.01,-1.6143
8.02,1.6591
8.03,-0.38378
8.04,0.83528
8.05,-1.8221
8.06,0.13782
8.07,2.1346
8.08,0.14108
8.09,1.2252
8.1,-0.64997
8.11,0.98353
8.12,-0.33489
8.13,0.74011
8.14,-0.1067
8.15,0.37439
8.16,0.60972
8.17,-0.78077
8.18,0.14331
8.19,-0.57362
8.2,0.92716
8.21,0.077072
8.22,0.28202
8.23,0.77473
8.24,0.81462
8.25,0.42333
8.26,0.74864
8.27,-0.76178
8.28,2.0624
8.29,1.7198
8.3,2.4864
8.31,-1.6098
8.32,0.24668
8.33,-0.32301
8.34,-0.75856
8.35,1.448
8.36,0.33907
8.37,-2.0435
8.38,0.70944
8.39,-1.0303
8.4,1.5352
8.41,-1.2947
8.42,0.32129
8.43,-0.11761
8.44,-0.20346
8.45,0.58721
8.46,-0.94082
8.47,0.07819
8.48,1.98
8.49,0.69681
8.5,-0.54475
8.51,-0.36894
8.52,0.99266
8.53,-0.16987
8.54,1.5227
8.55,0.74691
8.56,-0.29679
8.57,0.97253
8.58,-1.4986
8.59,1.3827
8.6,-0.32358
8.61,0.37186
8.62,-0.55645
8.63,0.2936
8.64,1.7853
8.65,-0.44253
8.66,0.25085
8.67,-0.77859
8.68,-0.16151
8.69,0.21323
8.7,0.097019
8.71,1.2271
8.72,1.2907
8.73,0.93552
8.74,-0.061988
8.75,-0.16753
8.76,1.4485
8.77,-0.77809
8.78,0.39011
8.79,-0.45246
8.8,1.0142
8.81,0.47302
8.82,-0.12128
8.83,1.1588
8.84,0.97889
8.85,0.26313
8.86,-2.141
8.87,-0.74837
8.88,-1.1649
8.89,-0.04753
8.9,-0.71524
8.91,-2.3987
8.92,-0.36441
8.93,-1.5584
8.94,-0.31055
8.95,0.14065
8.96,1.6925
8.97,-1.3416
8.98,-0.15629
8.99,1.3621
9,-0.19671
9.01,1.4161
9.02,-0.0033724
9.03,-1.0091
9.04,-0.54524
9.05,1.1115
9.06,-0.44424
9.07,1.4648
9.08,-0.61295
9.09,-0.35571
9.1,0.15509
9.11,0.85539
9.12,1.1493
9.13,-0.46404
9.14,1.4316
9.15,-0.51238
9.16,1.1199
9.17,-0.5006
9.18,-0.14582
9.19,-2.2089
9.2,0.16495
9.21,-0.32806
9.22,0.59532
9.23,1.2573
9.24,0.29741
9.25,-0.41358
9.26,1.4959
9.27,-1.6093
9.28,-0.56323
9.29,1.142
9.3,-0.75675
9.31,0.84425
9.32,-0.88305
9.33,-0.22904
9.34,-0.63518
9.35,-0.72662
9.36,-0.46865
9.37,0.74484
9.38,-1.7327
9.39,0.22373
9.4,-1.4276
9.41,-0.305
9.42,-0.092089
9.43,1.2144
9.44,-1.1099
9.45,-0.26132
9.46,1.1127
9.47,-1.1961
9.48,-1.8181
9.49,0.54398
9.5,-0.46327
9.51,1.6766
9.52,-1.0226
9.53,0.031563
9.54,0.36819
9.55,-0.0022926
9.56,-0.15827
9.57,-1.0899
9.58,-0.55405
9.59,0.70105
9.6,1.0955
9.61,0.14609
9.62,0.3639
9.63,0.55765
9.64,2.0136
9.65,-0.58189
9.66,-0.087892
9.67,-1.2174
9.68,-0.90855
9.69,0.13934
9.7,0.48744
9.71,0.54506
9.72,0.44436
9.73,-0.95931
9.74,0.6116
9.75,-0.49413
9.76,-0.31127
9.77,-2.2821
9.78,-1.057
9.79,-1.849
9.8,-0.35138
9.81,-0.93298
9.82,-0.45306
9.83,0.26415
9.84,-1.3902
9.85,0.74564
9.86,0.91732
9.87,-0.17763
9.88,-0.19735
9.89,-0.17146
9.9,0.6009
9.91,0.085799
9.92,-0.75292
9.93,-0.79676
9.94,-0.48926
9.95,-0.59963
9.96,-0.44197
9.97,0.14826
9.98,-0.60793
9.99,0.8603
10,-0.30019
